135.866,51.8505, 55.9298,31.307, 218.138,29.8165, 4,229.5, 251,214.5, 100.46,201.95, 223.128,208.444
126.233,25.4884, 53.5,8.5, 191.432,15.0795, 20.7525,210.419, 218.551,183.319, 81.4238,170.657, 149.572,156.524
115.511,70.2444, 46.9717,37.4245, 177.49,31.1154, 11.5,249, 234.891,249.732, 98.4758,218.968, 166.899,228.618
135.841,89.2317, 68.9173,76.4361, 202.308,73.1028, 22.0862,197.879, 253.5,188, 107.545,174.01, 228.963,175.711
135.418,54.5275, 76.3942,33.4808, 188.402,39.549, 50.9627,188.075, 213.933,190.813, 105.8,162.525, 182.717,171.233
112.247,60.539, 35.7364,42.093, 182.137,34.6961, 10.0825,241.206, 230.152,228.87, 77.0198,197.946, 187.904,206.979
136.019,60.0185, 61.2073,39.5366, 208.011,37.8333, 35.283,229.189, 232.648,236.049, 102.942,180.804, 180.602,192.068
133.694,48.9097, 76.6989,31.4032, 198.488,30.6125, 39.8061,197.235, 235.019,197.349, 96.2453,165.274, 193.959,171.878
123.946,59.6462, 44.6667,41.7222, 201.527,34.1081, 2.625,251.375, 252.326,241.326, 102.929,221.69, 201.2,223.256
132.349,50.0138, 65.0579,31.3058, 193.495,27.3458, 21.9828,234.897, 234.764,241.6, 103.507,181.937, 184.872,201.744
141.345,63.8727, 82.3023,41.6667, 197.124,35.4767, 50.1471,248.971, 235.859,245.56, 123.3,207.8, 192.613,212.887
131.258,72.3788, 89.8947,39.7316, 172,36, 32.9434,196.547, 212.517,228.967, 111.568,180.395, 199.272,203.246
130.605,67.4815, 72.2771,36.6747, 186.271,30.5938, 22.0566,246.085, 237.84,241.085, 105.577,206.507, 196.613,210.239
127.098,84.3725, 67.9255,62.6702, 189.675,56.5351, 23.8636,241.782, 239.365,240.652, 106.648,201.093, 198.038,207.365
122.007,50.2029, 60.6761,36.4437, 180.262,22.6154, 29.1053,194.596, 231.406,184.625, 86.9907,157.758, 203.722,168
135.385,95.2564, 80.4333,58.3889, 183.934,59.4605, 59.2534,234.527, 217,237, 110.696,203.366, 188.073,213.836
128.533,60.6813, 55.9796,43.7755, 207.284,45.6147, 9.69027,167.566, 241.545,159.192, 86.624,147.928, 200.726,145.58
126.01,47, 57.4478,36.0597, 191.985,24.6923, 34.5273,166.4, 251.5,213, 102.337,179.048, 211.345,198.099
128.478,74.663, 83.297,45.8317, 187.008,55.3726, 41.5429,251.09, 236.446,246.458, 109.262,206.833, 210.357,222.463
118.448,54.7587, 42.5714,30.3878, 197.609,20.1522, 7.16102,244.263, 248.774,234.964, 87.898,196.306, 203.797,208.738
126.201,58.8433, 70.7615,35.7077, 195.847,32.2361, 36.8727,193.309, 222.72,196.847, 95.303,153.727, 179.839,168.098
127.458,46.6732, 71.187,37.0391, 183.595,21.9474, 39.4394,214.045, 222.554,222.462, 94.506,194.271, 190.312,200.812
125.913,64.7851, 50.9176,41.7637, 208.035,48.0261, 1.74359,243.218, 234.795,253.409, 90.5563,203.465, 193.341,222.513
137.764,68.0182, 85.1717,46.7273, 208.952,44.6774, 50.3267,241.569, 231.661,244.274, 104.556,213.244, 195.266,223.107
132.439,40.898, 51.25,17.1333, 202.373,9.03797, 10.5255,193.204, 247.1,181.9, 105.835,157.174, 209.095,169.192
131.354,51.6835, 45.3796,24.75, 214.585,25.5377, 22.0472,248.343, 227.471,247.441, 95.8529,204.314, 175.45,226.245
144.359,50.1831, 65.2889,41.4667, 209.987,41.4342, 7.61628,227.529, 251.556,221.278, 105.719,190.658, 203.682,198.432
137.353,59.0826, 66.0439,33.0526, 206.146,26.8187, 41.1444,222.5, 234.97,246.59, 101.444,198.379, 185.309,215.363
136.437,71.9286, 59.8214,48.5089, 210.896,53.68, 4.5,251.5, 251,250.5, 102.035,215.009, 196.236,236.72
135.182,80.803, 67.0875,55.6875, 199.567,53.4778, 31.5053,212.642, 225.013,220.937, 108.764,193.958, 191.913,197.838
123.857,40.039, 78.8356,20.6164, 168.068,22.5205, 43.7,167.361, 209.5,194.5, 99.5517,162.983, 186.939,176.826
122.635,65.6825, 53.6299,60.3701, 185.353,45.4532, 23.3525,224.582, 224.35,233.94, 82.9426,192.475, 194.979,207
128.388,79.6353, 42.9444,52.5, 220.275,53.9314, 4.0404,231.727, 247.473,234.918, 96.906,195.295, 189.5,203.632
130.974,37.5263, 67.4429,26.3714, 191.025,26.9746, 45.25,251.675, 220.867,254.467, 108.431,208.054, 185.753,218.606
144.161,49.8871, 71.791,18.5522, 219.385,30.123, 4.3,247.925, 230.778,254.056, 86.5,206.983, 181.199,225.335
124.176,64.455, 56.7955,28.75, 189.389,28.3895, 22.8745,241.163, 214.721,158.811, 99.5486,196.417, 187.849,169.604
123.806,50.4677, 57.8889,30.2222, 193.042,24.7103, 24.8391,225.184, 218.382,219.906, 97.2391,175.026, 177.677,181.878
133.487,84.4615, 79.4483,49.4598, 181.802,48.8721, 48.0673,236.423, 215.1,220.322, 106.152,196.371, 185.928,202.313
135.323,76.0968, 52.7845,67.6638, 219.08,61.8523, 16.322,204.322, 250.52,201.813, 91.6719,168.078, 212.964,183.536
130.682,55.8485, 66.9091,43.2525, 200.532,42.2553, 11.0926,247.204, 246,251, 92.98,212.8, 198.333,221.111
132.275,41.1471, 65.8952,16.8, 199.689,17.6333, 17.25,232.471, 231.392,217.245, 98.25,184.18, 205.444,202.863
126.949,95.5641, 67.2769,72.2923, 202.726,76.7345, 6.78261,230.797, 241.787,232.7, 84.1111,210.568, 194.889,213.537
140.321,74.9245, 79.1538,45.6813, 199.223,41.9821, 55.7745,238.99, 233,238.5, 115.546,190.979, 189.164,204.963
131.035,53.0495, 62.1765,31.25, 196.514,31.5135, 15,253, 238.5,253, 91.8022,213.505, 201.118,237.309
140.112,55.6269, 78.9355,44.3763, 204.712,46.774, 36.6974,197.829, 232.083,212.933, 92.2838,183.93, 202.2,188.443
138.986,73.6081, 64.0654,57.6822, 211.462,59.8679, 15.1491,198.044, 239.934,206.651, 101.304,176.391, 207.415,186.48
134.619,55.7938, 72.9851,45.9104, 196,40, 43.2411,247.768, 233.9,251.833, 107.706,216.847, 202.731,226
134.062,61.7329, 75.4101,41.2446, 192.319,44.6704, 43.8293,242.756, 214.403,251.177, 107.827,214.864, 188.61,230.627
138.195,63.9867, 79.8293,39.0122, 198.239,37.0092, 20.5,255, 238.5,256, 103.719,212.052, 180.598,219.706
136.73,65.787, 53.4569,45.2672, 216.87,38.6852, 7.77586,251, 252,248, 106.495,215.075, 198.745,225.858
126.648,39.2685, 91.1944,32.5139, 169.549,28.3525, 42.4735,142.332, 202.885,157.942, 103.872,165.394, 158.095,149.238
120.75,59.4853, 42.2444,48.0111, 196.021,53.2128, 5,192, 229.967,218.957, 84.664,169.976, 182.97,187.466
139.743,56.9823, 56,48, 217,38.9481, 36.2697,228.129, 252,219, 124.221,187.921, 205.48,194.46
134.123,58.5, 74.2075,39.5377, 194.971,36.5, 57.4188,245.821, 207.949,246.98, 114.82,188.664, 181.969,210.677
141.821,48.8211, 95.1573,35.6517, 188.921,36.9775, 55.1301,214.342, 223.246,205.275, 116.556,174.63, 192.261,181.03
139.565,60.0109, 81.7877,39.1233, 197.013,42.7479, 50.2143,239.857, 225.734,232.04, 119.897,195.529, 191.114,204.314
131.457,70.7826, 69.2245,39.5816, 199.316,40.6026, 35.2727,252.545, 240.672,252.59, 98,217, 193.553,220.224
127.405,57.2591, 45.4222,40.2556, 204.289,43.2421, 7.78058,229.129, 223.186,212.045, 97.2848,193.702, 182.397,187.449
126.142,72.063, 65.5349,51.4535, 184.473,40.8108, 36.5,252.5, 221.5,254.5, 106.517,233.121, 173.729,238.009
117.644,92.8, 41.4407,68.9661, 185.579,66.8596, 39.0508,237.534, 220.677,226.044, 108.798,204.077, 178.542,214.812
122.571,58.5796, 45.4627,37.3582, 194.724,27.3269, 30.5,248.5, 233.214,238.833, 94.8008,202.183, 183.861,212.277
124.704,53.9537, 69.2,38.9125, 187.866,41.7483, 37,251, 211.868,253.658, 108.321,228.094, 178.793,234.622
141.829,70.5685, 65.4054,41.4324, 227.614,53.8571, 18.0789,241.342, 230.5,246.5, 107.5,208.61, 191.31,218.369
131.962,63.2115, 72.5063,39.7722, 188.505,35.2475, 38.75,253.75, 223.412,252.529, 112,217.929, 176.6,231.346
143.585,54.561, 82.5,37.5, 204.474,41.8816, 52.5,249.5, 216,253, 117.285,223.038, 186.228,233.099
133.123,47.3113, 69.3796,36.6481, 187.008,34.5798, 39.0263,220.553, 229.045,220.591, 113.314,177.453, 188.319,184.756
137.867,57.8734, 78.6667,45.9697, 187.062,41.7, 42.188,211.236, 214.367,239.5, 110.632,193.038, 175.833,209.941
123.416,38.2135, 61.9821,28.6964, 187.141,30.3497, 30.0476,250.389, 217.466,244.22, 103.812,207.969, 168.786,214.9
131.987,50.8846, 76.8922,41.2549, 199.404,43.3333, 18.5926,210.099, 241.852,205.455, 102.852,182.836, 191.309,182.511
132.439,78.3131, 77.4692,44.5154, 189.87,38.1794, 31.1923,254.308, 233,253, 114.279,229.884, 195.5,236.5
126.537,49.0366, 77.88,20.64, 184.026,24.9342, 42.25,228.037, 219.21,218.49, 110.171,198.957, 177.445,202.548
130.564,85.3085, 79.4625,53.05, 186.712,59.4576, 46.0283,233.302, 194.15,201.408, 109.492,196.048, 177.269,188.194
137.547,37.6406, 76.9381,30.9278, 196.345,20.1091, 55.6648,236.637, 218.537,240.291, 111.947,186.819, 188.132,207.953
136.986,72.6081, 64.5654,55.6822, 209.462,58.8679, 15.1491,199.044, 239.934,207.651, 101.804,174.391, 203.415,183.98
130.167,45.6505, 64.7788,30.9646, 189.78,28.5976, 40.494,208.783, 219.346,218.167, 114.12,169.25, 177.139,182.873
141.427,69.5, 89.3223,42.2397, 190.529,36.7931, 70.7325,171.113, 223.319,213.155, 105.255,153.847, 181.158,186.952
136.297,79.0946, 86.31,44.9, 180.287,47.5732, 51.8681,186.89, 193.919,179.593, 96.5098,176.804, 183.405,164.105
132.96,65.9425, 62.7647,47.5392, 199.929,43.2857, 18.736,244.732, 241.12,249.88, 108.661,187.387, 175.83,197.43
138.472,71.0755, 82.1067,47.3034, 189.593,42.4907, 61.2083,239.903, 217.123,223.057, 117.44,191.987, 188.593,198.481
137.312,65.9688, 78.7651,35.8792, 187.483,30.9397, 36.32,249.46, 234.104,240.87, 103.867,210.833, 194.392,220.985
122.047,50.9766, 53.1067,38.0225, 192.462,26.916, 12.7419,250.323, 246.383,239.642, 94.544,203.637, 193.6,214.044
121.857,65.7802, 71.5529,47.0882, 186.493,45.68, 12.1667,219.407, 239.846,205.181, 97.3333,189.178, 196.761,188.301
112.545,54.3636, 43.1923,39.7846, 182.458,26.525, 7.53763,236.532, 242.864,250.612, 72.9669,205.311, 200.472,216.881
127.299,62.1564, 65.6238,34.4059, 207,27.9146, 22.5,240, 239.5,252, 90.6429,192.086, 182.409,219.016
132.96,59.4545, 65.9158,41.0211, 202.258,36.9731, 39,250, 228.232,247.303, 117.531,214.719, 187.505,216.948
132.892,65.4177, 78.6667,54.7949, 186.125,53.625, 11.2462,208.215, 221.461,165.066, 98.7563,178.408, 197.352,174.407
131.121,70.1061, 81.3772,30.114, 181.72,27.5849, 54.5172,252.379, 212.06,252.747, 112.379,217.561, 168.025,226.191
131.408,78.1447, 62.1538,54.6346, 204.571,50.7, 21.4011,239.637, 236.294,243.257, 112.074,208.981, 179.263,213.75
127.193,58.9211, 79.9223,34.7039, 183.33,41.5114, 52.3346,178.854, 214.372,215.372, 100.033,158.917, 184.127,198.853
131.035,38.0814, 75.925,20.9125, 186.162,20.3, 55.5619,202.894, 219.223,200.073, 119.698,160.425, 181.86,164.96
117.069,70.5, 64.7475,47.7071, 170.372,46.3077, 28.6286,187.314, 202,192.306, 92.172,165.855, 174.346,165.782
127.943,50.0189, 67.5325,34.9416, 188.536,32.4021, 20.5,232.39, 225.311,233.556, 108.857,196.657, 182.402,204.907
138,33,75.25,22.75,195,20.25,48,219,229,217,114,182,187,190
126.25,41.25,77.5,27.5,179.5,26.25,39,183,215,191,97,171,197,173
126.5,35.75,70.5,24,181.75,21.75,34,174,219,173,91,152,197,159
131.25,56.5,68,42,191.75,40,36,236,219,232,102,187,186,202
125.5,43.75,58.25,35.75,191.75,32.5,38,179,221,170,95,162,209,162
127,43.5,72,28,179.75,24.25,31,195,218,216,102,167,172,177
130.25,44,69.5,31.75,185,26.75,40,230,219,227,99,195,192,204
126,52.5,63.5,34.5,193.75,34,34,235,219,241,110,209,184,213
131.75,53.25,60.75,39.5,194.25,34.75,39,205,228,203,104,184,200,184
131.25,47.75,75.25,40.25,184.25,41.25,40,208,217,219,95,169,159,184
128.75,59.5,61,42.75,189.75,40.75,13,221,239,208,93,176,187,176
135,33.25,67,25.5,195,23.75,17,213,241,210,88,176,211,169
127.75,45,70.75,32.75,182.75,32,36,195,228,215,103,173,189,182
123.25,66.5,69,43.25,178.5,38.5,30,232,230,217,99,194,190,196
124.5,40.75,61,32.75,187,28,30,204,228,206,102,168,151,186
130.75,52.25,63.5,41.75,202,42.5,32,229,227,158,98,177,181,134
127,36.25,52.25,28.5,200.25,20.25,24,197,221,199,98,160,204,181
133.5,38.5,55.5,25.75,206.25,25,22,250,226,250,93,200,183,221
132.75,49.5,54.5,37,201.5,37.5,27,208,227,205,106,175,199,182
125.5,34,62.75,26,183.25,19.25,36,218,224,210,101,169,185,182
128.25,45.75,58,31.25,188.5,33,47,218,214,221,107,185,186,197
127.25,58.75,63,47.75,188,44,24,218,229,214,94,190,195,192
125.75,35,60,38.25,189.5,27.5,43,219,215,232,106,177,163,198
122.5,41,63.25,27.75,182.75,25.75,30,197,214,203,94,163,179,177
132.25,43.5,70.5,29.75,191.75,30,26,205,221,195,109,161,207,185
134,50,77.25,32.75,189.25,39.75,11,231,235,236,96,205,194,216
127.75,56.25,55.75,42.75,195,31.75,38,232,230,227,109,196,200,199
124.5,47.5,59,29.5,185.25,25,13,244,223,248,98,216,182,223
127.5,40,67.75,28.5,184.5,24.5,44,187,219,160,100,153,201,148
127.5,48.5,71,33.5,179.5,32.5,26,215,216,217,98,169,175,191
118.25,48,60,35.25,183.75,29.75,36,233,224,220,101,192,186,195
135.25,34,76.5,28,191.25,20.75,30,234,241,229,111,191,182,202
128.25,48.75,58,37.5,189.75,31.75,37,219,217,214,108,170,193,193
130.75,36,74.25,18.75,194,19.5,41,210,211,210,104,175,180,185
124,46.75,51,37.5,197.25,37.25,22,231,229,227,98,179,186,192
131.75,56.5,54,45,207.25,40.5,18,218,240,230,109,180,197,196
123.75,49.25,61.5,39.5,184.25,34.5,28,207,210,209,97,163,195,187
132.5,41.75,77.5,32,194.5,30,46,201,232,203,108,156,195,176
120.5,53,52.25,48.75,186.25,43.5,28,207,214,213,105,176,189,191
129.25,46.5,65.75,36.75,188.5,32.75,13,246,238,245,92,205,200,206
135.25,44,74,30.25,205.5,30,25,200,252,193,95,172,200,170
133.25,33.75,77.5,23,185.75,21.25,36,171,230,177,108,134,172,149
121.75,26.5,58.5,23.75,186.25,14.5,42,208,217,203,106,172,159,180
133.25,48.25,67.75,41.25,202,39,51,217,224,215,118,192,188,198
131.25,44.5,50,38.25,201.25,34.75,15,235,236,200,103,185,205,195
131.25,39,65,32.5,204.25,32.5,23,220,246,224,100,169,191,188
132.5,47.5,76.25,34.5,190.25,32,35,245,224,247,104,213,186,231
127.5,35.75,81,31.5,173,28.25,44,206,222,187,100,163,199,180
127.75,43.75,49.25,28.5,201,27.5,19,210,223,204,103,172,180,190
134.75,38.25,64.25,31,200,25.5,42,198,222,197,108,165,194,175
123.75,50.25,60.25,31.5,182.25,32.25,39,224,214,225,91,177,183,197
125,31.5,66.5,29.25,187.25,18.25,54,208,224,210,115,176,173,184
131.25,46.5,66,30.5,197.5,29.5,37,227,233,240,110,196,162,213
127.25,49.75,62.25,32.5,194.25,40.5,28,207,222,216,104,172,185,181
128.75,42.5,57.5,35.5,197.25,27.5,35,197,236,185,103,159,198,164
125,61.75,61.25,46.5,190.5,40.75,40,201,223,193,94,169,191,171
138.25,47.75,79.75,34,195.75,30.75,49,216,214,236,111,179,187,204
131.75,47.5,64.75,31.75,195.25,32,22,253,236,252,100,204,192,210
121.5,46,52,31.5,189.5,29.25,28,179,227,164,95,162,187,154
130.5,37.5,74.75,32.75,199.75,30.25,43,186,236,191,109,149,190,162
127.25,47.25,66.25,39.75,189,35,21,168,242,191,86,163,197,170
129.25,46.75,58.75,33,198.75,24.25,45,213,224,205,115,177,197,180
122.75,47,65,33,174.75,27,15,245,224,248,92,211,181,217
119,58.75,52,39,179.5,36,25,243,217,243,93,206,181,213
122.25,55.5,59.5,43.75,190,43,20,229,238,237,90,190,172,207
123.5,43.25,53.5,34,197,36.25,27,243,234,220,91,197,187,195
124.25,41.75,62,30,183,21.25,22,173,234,168,97,155,195,151
135.75,49.25,71,38.75,197.5,30,45,227,237,228,110,174,195,188
122.5,63.75,58.75,45.5,182,41.5,26,213,217,210,94,177,183,188
130.25,44.75,58,31.75,199,33.25,22,251,239,241,106,186,156,200
125.5,53.75,66.25,42.5,186.5,41.25,33,213,216,228,104,177,175,195
127.75,49,69,35.25,183.5,32.25,28,193,223,202,96,165,193,182
128.75,43.75,65.75,33.5,191.25,33.25,20,227,234,224,83,186,195,199
125.5,46,49.75,33.75,197.75,28.25,2,213,252,220,105,182,209,188
121,37,63.25,22,179.75,25.25,25,217,224,217,103,180,143,184
124.75,48.25,68.5,34.5,181,37,14,231,226,232,90,199,176,205
121,39.75,56,30.75,183,26.75,44,225,207,219,101,171,163,183
130,53.25,64,34.75,186,31.75,12,227,223,243,97,178,164,207
128.25,31.25,68.25,21.25,188.75,18,36,198,224,195,112,156,174,161
130.75,51,72.25,36,187.5,30.75,33,214,225,224,101,184,194,195
123.25,44.5,50,37.75,189.25,39,36,215,208,216,99,161,180,178
129,43.75,61.25,34.75,193,31,39,205,217,210,100,168,169,176
128.5,35.75,61.75,26,189,21,25,239,230,238,111,193,190,203
126.75,56.5,58.5,36.25,195,40,31,208,221,212,99,175,170,183
129,58,62.75,44,197.75,42,29,206,230,216,107,168,192,193
135.25,44,63.75,31,203.5,32.5,27,249,243,245,91,200,190,210
135,65.25,74.75,49.5,194.5,44.5,29,229,227,249,102,204,190,216
127,51.25,71.5,30.75,186.75,27.5,48,214,223,232,103,197,190,195
126.25,45,65.5,35.5,192.25,25.25,20,256,246,254,94,214,203,228
120.25,70.75,53.25,51,185,43.75,19,245,224,242,94,197,185,219
125.5,51.75,61.25,42,189.25,42.5,20,235,231,226,105,191,185,203
132.25,44,59,30.25,206.5,26.75,15,214,250,220,99,178,206,195
135.5,39,79.5,23.25,193.5,23,52,252,217,250,113,204,186,215
134,55.5,68.5,34.25,203,37.25,20,217,232,197,99,184,182,180
131.25,33.25,76,22.5,182,18.25,54,169,224,177,111,147,197,158
133.75,48.75,60.5,39.25,206,35.25,36,211,228,212,115,171,196,182
126.5,44.5,59.5,29,198,24.75,10,230,253,206,73,177,198,176
136.25,53.5,71,50,201.75,35.25,43,235,238,227,118,192,204,207
140.25,45.25,72,28,204,27.5,38,178,226,186,109,165,207,172
127,20.75,67,13.5,194.25,16.25,27,179,232,166,83,169,213,164
128.25,48.75,50.25,37,202.75,32.5,7,227,243,220,103,176,208,187
127.25,45,53.75,30.25,197,30.75,34,230,209,232,103,183,164,191
133.25,36.5,70.5,21.75,198.5,22.5,43,237,226,248,107,200,164,210
128.75,42.25,56,31.25,199,25.5,29,226,227,224,100,178,193,202
124.75,42.25,69.5,34.75,182.5,35.25,22,220,223,214,84,172,187,182
116,52.25,47.5,42,189,41.25,9,224,240,217,92,180,202,190
120.25,43,52,17.5,189,12.25,10,248,232,250,88,197,183,208
136.75,50,71.25,33.25,196.75,32.5,36,215,228,217,109,173,204,188
131.25,47.25,75,41.5,181.75,35.25,40,233,227,241,105,205,194,213
131.75,73,55.5,59.5,198.25,55.75,20,231,227,232,106,202,197,205
128,44.5,65.5,27,191.25,25.75,24,244,222,228,104,197,176,210
123.25,36.25,66,19.5,177,16.25,35,237,218,233,104,194,163,203
134,33.5,71.5,21.75,189.5,18.5,38,224,231,210,111,170,173,187
129.25,45.5,61.25,33,192.75,30,37,209,205,218,93,176,175,194
125.5,48.25,53.75,32,188,26.25,14,243,239,234,102,192,202,212
131,33,62.75,20.25,199.5,23.5,34,182,216,183,95,148,190,161
131.75,54.25,68.5,39.75,188.5,40.75,22,215,224,209,83,173,192,183
135.75,46.75,63.25,34,199.5,25.75,20,251,235,251,98,214,213,239
123.75,45,59,43.75,187,31.25,34,190,225,178,96,155,202,166
128.75,51.5,67.75,35.75,194.25,37.25,26,247,229,234,101,204,183,210
127.5,51.25,55.75,35,197.5,35.5,19,237,229,232,101,183,193,202
128.75,33.75,60.75,25.25,189.75,21,46,225,213,219,97,176,172,188
129,49.25,69.25,34.75,191.25,36.75,19,215,237,207,107,176,189,182
126.75,43.5,57.5,38.75,198.25,34,39,205,229,210,107,175,193,181
136.25,40.25,73.5,30.75,198.5,28.75,48,224,221,229,107,187,181,196
118.5,43.25,57.75,27.25,181,27.5,21,240,215,235,99,208,164,207
116.5,48.25,58.75,28.5,176.25,29.25,28,204,215,201,92,163,171,171
134.25,66.75,74.75,44.5,190.25,44.25,56,203,215,219,109,181,185,190
130.75,42.5,49.25,24.75,209,21.75,23,226,231,250,102,193,175,205
130.75,48.25,66.25,41.75,192,36.25,28,243,238,226,108,192,202,199
138.75,40,76,35,197,31.5,57,154,232,178,111,138,211,158
123.75,62,52,43.75,192.5,45.75,24,193,222,193,80,181,195,178
125,49.5,69,29.5,181.25,27.25,32,224,232,236,99,189,193,207
136.75,61.75,75.75,45.25,191,40.5,42,199,229,220,116,181,206,197
130.75,41.25,73.25,32.25,182,22.5,41,215,240,204,107,168,197,179
129.75,26.5,80.75,19.75,184.25,15.75,44,171,227,185,109,142,190,156
128.5,53.5,80.25,32.25,184,38,45,160,206,190,97,148,199,179
126.75,45.5,65,36.5,191.5,33.5,38,212,217,214,106,170,175,187
133,45.5,69.75,27.75,193.25,25.5,24,235,227,230,99,188,187,201
120.75,47.25,50.5,32,195,28.75,31,243,225,230,108,194,184,201
135.5,36.75,69.75,34.25,201.75,23.25,27,202,241,219,112,166,205,187
136.75,52.5,63.25,43.5,203,35,42,226,231,238,106,186,187,206
132,43,64.75,31.5,197.25,30.5,36,243,242,243,108,199,194,207
134.75,40.75,78,22.5,192,28.5,27,223,223,227,98,174,185,201
133,42,69.75,21.75,196.5,23.5,35,214,227,215,102,172,172,190
134.75,40.75,58,37.75,208.75,29.5,27,246,225,254,100,199,194,214
129.25,51,74.75,31,186.5,33.5,17,207,235,217,109,174,196,193
142.25,58.75,76.75,33.5,213.5,36,38,235,227,228,108,185,171,201
125.25,40.5,55,36.25,189.5,25.5,33,186,225,181,97,162,198,165
134,47.5,81.5,31.25,187.5,26.25,46,223,219,220,108,175,190,191
136,54.75,65.5,46.5,203.75,40.75,53,200,239,199,115,174,211,180
132,46.5,81,37.75,183.25,36.5,32,229,222,228,105,199,189,205
129.5,31.75,58.75,19.5,199,17.75,31,234,222,234,89,190,192,205
126.25,76.25,64.25,65.25,191.25,58.5,49,252,228,246,103,210,187,228
131,59,64.5,38.75,193.5,30.25,27,243,234,245,106,192,186,206
125.25,36.5,57.75,26.25,185.5,20.75,22,228,234,230,100,176,206,196
118.75,47,53.25,27.5,181.75,32.5,34,190,206,193,82,152,170,176
131.25,45,63.5,32.25,200.75,27.75,29,199,228,213,96,159,210,187
137.5,49.25,60,40.5,211.75,43.25,34,237,237,248,106,189,181,205
130,41.75,71.75,24,189.25,27.25,22,212,232,223,102,179,189,191
142,58,77.5,35,211.25,39.5,23,192,253,192,91,183,238,180
136,45.75,70,31.75,210,23.75,28,216,246,217,104,186,212,197
135.25,55.5,62.75,31,209.75,25.75,49,211,221,230,108,188,205,207
134.5,51,70.25,39.5,197.5,36.25,30,219,240,244,102,198,193,210
127,57.75,64,44.25,194.75,44.25,16,215,235,203,100,178,208,186
127.25,40,73.5,24,182,19.5,41,242,236,226,113,184,190,196
126,44,61.75,26,191.5,26.5,24,185,222,209,91,169,187,183
140.25,53.5,77,36.5,209.5,39.25,34,236,242,234,105,176,208,196
131,44.25,66.5,35,194.25,36.25,31,195,219,195,97,167,186,174
135,58.75,62.75,43,213.75,48.25,26,240,244,240,99,200,195,214
130.25,42,61.5,26.25,192,28.5,46,213,208,224,100,184,182,200
132.25,59.5,67,34.25,203.5,36,31,201,231,207,102,168,189,182
137.5,40.25,79,34.75,206.75,25.25,49,204,236,210,116,168,200,180
136.75,33.75,76,25.25,193.25,17.75,38,245,224,248,112,191,173,206
120.75,46.75,56.5,38.5,184.25,32,45,217,217,185,108,174,187,181
134,33.25,68,23.5,199.75,20.25,30,208,245,232,100,184,202,196
134.75,37.75,59,37.5,210.75,24.5,39,240,244,243,107,200,199,208
121,50.75,60.25,37,185,37.75,24,188,217,184,88,159,199,174
127,26.5,64.75,18.25,180.25,18.25,30,223,229,235,106,186,171,202
132,55.5,61,30.25,207.5,28.25,26,219,239,226,98,168,229,208
140,58,76.25,34.25,189,25.5,42,198,238,189,105,160,210,171
123.5,53,64.5,33.5,186,31,40,225,217,234,103,186,180,201
123.75,43.75,74.25,28.75,176,19.75,36,172,219,159,96,147,208,155
129,46.75,74.75,34.25,181,31.5,34,194,222,200,97,163,178,174
127.75,46.75,56,27.5,202,26,8,216,253,219,86,176,204,183
127.75,56.25,51.5,42,198.25,49.5,4,229,249,218,80,189,193,192
126,35.5,67,31.25,184.25,28,23,234,227,239,98,189,189,204
131.5,45.5,67.75,31.25,198.75,29,10,229,250,218,90,182,200,189
120.25,42,57,27.25,182,23.5,12,225,239,224,93,179,209,197
124.5,42,64.75,30.75,186.75,23,34,231,237,219,112,181,195,189
